id,original_title,website,final_company_name,ai_first_sentence,email,phone,city,category
320,Unibrána,http://www.unibrana.sk/,Unibrana,"Dobrý deň. Páči sa mi, že v Unibrana sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 918 545 132,Jasová,Kovovýroba
321,Slovtos,http://www.slovtos.sk/,Slovtos,"Dobrý deň. Páči sa mi, že v Slovtos sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 918 303 332,Jasová,Výrobca obrábacích strojov
322,VöWELD kovovýroba a zámočníctvo,http://www.voweld.sk/,Voweld,"Dobrý deň. Páči sa mi, že v Voweld sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 904 587 876,Pezinok-Panholec,Kovodielňa
323,MAKO-kovovýroba s.r.o.,http://www.mako-kovovyroba.sk/,Mako Kovovyroba,"Dobrý deň. Páči sa mi, že v Mako Kovovyroba sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 908 729 904,Bratislava,Spoločnosť vyrábajúca kovové konštrukcie
324,Kovovýrobňa Borčin,https://www.kovovyrobna.sk/,Kovovyrobna,"Dobrý deň. Páči sa mi, že v Kovovyrobna sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 907 777 935,Slovenský Grob,Kovovýroba
325,"Vígh - Kovovýroba, s.r.o.",http://www.vigh.sk/,Vigh,"Dobrý deň. Páči sa mi, že v Vigh sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 31/550 82 21,Horný Bar,Dodávatelia kovových produktov
326,Kovovýroba -Kovprojekt,,Kovovýroba -Kovprojekt,"Dobrý deň. Páči sa mi, že v Kovovýroba -Kovprojekt sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 904 578 025,Lok,Dodávatelia kovových produktov
327,RIKOV s.r.o.,http://www.rikov.sk/,Rikov,"Dobrý deň. Páči sa mi, že v Rikov sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 907 636 171,Hurbanovo,Kovovýroba
328,UMELECKÁ KOVOVÝROBA,,UMELECKÁ KOVOVÝROBA,"Dobrý deň. Páči sa mi, že v UMELECKÁ KOVOVÝROBA sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 35/768 32 56,Dulovce,
329,Kovostyl- Kované a Hliníkové ploty a brány,http://www.kovanabrana.sk/,Kovanabrana,"Dobrý deň. Páči sa mi, že v Kovanabrana sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 904 222 002,"Dolná kapsa, Nové Zámky",Zámočníctvo
330,Kovoray,https://www.kovoray.sk/,Kovoray,"Dobrý deň. Páči sa mi, že v Kovoray sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 948 865 168,Lokca,Kovovýroba
331,Drevo - Kovovýroba - Thér,,Drevo,"Dobrý deň. Páči sa mi, že v Drevo sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 963 803,Nové Zámky,
332,A&M Service,,A&M Service,"Dobrý deň. Páči sa mi, že v A&M Service sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 917 858 355,Nýrovce,Kovovýroba
333,Kovovýroba,,Kovovýroba,"Dobrý deň. Páči sa mi, že v Kovovýroba sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 407 681,Voderady,Firemná kancelária
334,Kovovýroba Nový,,Kovovýroba Nový,"Dobrý deň. Páči sa mi, že v Kovovýroba Nový sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 950 547 494,Trnávka,Kovovýroba
335,Kovovýroba - Varsa Ján,https://varsa-a-syn-s-r-o.webnode.sk/,Webnode,"Dobrý deň. Páči sa mi, že v Webnode sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 45/686 61 69,Hrabičov,
336,"Unistol, s.r.o.",http://www.unistol.sk/,Unistol,"Dobrý deň. Páči sa mi, že v Unistol sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 36/773 82 33,Veľké Ludince,Dodávateľ garážových vrát
337,Šarmír Steel s.r.o.,https://sarmirsteel.sk/,Sarmirsteel,"Dobrý deň. Páči sa mi, že v Sarmirsteel sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 910 381 977,Senec,Zámočníctvo
338,Výroba Brán,https://www.vyrobabran.sk/,Vyrobabran,"Dobrý deň. Páči sa mi, že v Vyrobabran sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 116 983,Cífer,Kovovýroba
339,"JUHOKOV- kované polotovary, komponenty na brány a ploty, pohony NICE a príslušenstvo brán",https://juhokov.sk/,Juhokov,"Dobrý deň. Páči sa mi, že v Juhokov sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 904 222 002,"Dolná kapsa, Nové Zámky",Distribútor ocele
340,Kovozvar Milan Čaplák,https://kovozvarcaplak.sk/,Kovozvarcaplak,"Dobrý deň. Páči sa mi, že v Kovozvarcaplak sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 904 190 594,Hul,Dodávateľ kovov
341,"Jozef Máňa Zámočníctvo ,Hliníkové brány , Nerezové zábradlia, motorizácia brán",http://www.zabradlie.com/,Zabradlie,"Dobrý deň. Páči sa mi, že v Zabradlie sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 948 001 060,Rapovce,Výrobca
342,Brány Nitra,http://www.brany-nitra.sk/,Brany Nitra,"Dobrý deň. Páči sa mi, že v Brany Nitra sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 907 508 760,Mojmírovce,Výrobca dverí
343,Kovaný plot-Kované brány,http://www.kovany-plot.sk/,Kovany Plot,"Dobrý deň. Páči sa mi, že v Kovany Plot sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 904 222 002,Bánov,Dodávatelia kovových produktov
344,LEVKOV,http://www.levkov.sk/,Levkov,"Dobrý deň. Páči sa mi, že v Levkov sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 911 712 223,Levice,Dodávateľ plotov
345,BNM s.r.o.,http://www.brana-namieru.sk/,Brana Namieru,"Dobrý deň. Páči sa mi, že v Brana Namieru sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 915 711 156,Lieskovany,Kovovýroba
346,FK Brány,http://www.fkbrany.sk/,Fkbrany,"Dobrý deň. Páči sa mi, že v Fkbrany sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 948 910 909,Cabaj - Čápor,Kovovýroba
347,Vilmarsteel - Posuvné brány,https://www.vilmarsteel.sk/,Vilmarsteel,"Dobrý deň. Páči sa mi, že v Vilmarsteel sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 911 177 267,Dubnica nad Váhom,Zámočníctvo
348,"RVK steel - ploty, brány, zábradlia",http://www.rvksteel.sk/,Rvksteel,"Dobrý deň. Páči sa mi, že v Rvksteel sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 918 211 139,Bytča,Zámočníctvo
349,"Brány výroba, servis, montáž – Havran BS",http://www.havranbs.sk/,Havranbs,"Dobrý deň. Páči sa mi, že v Havranbs sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 966 432,Banská Štiavnica,Výrobca
350,Posuvné brány - RT KOVO s.r.o.,https://www.rt-posuvnebrany.sk/,Rt Posuvnebrany,"Dobrý deň. Páči sa mi, že v Rt Posuvnebrany sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 904 999 187,Raková,Kovodielňa
351,Brány-ploty-kovo s.r.o.,https://www.brany-ploty-kovo.sk/,Brany Ploty Kovo,"Dobrý deň. Páči sa mi, že v Brany Ploty Kovo sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 911 740 338,Jánovce,Zámočníctvo
352,"Brány FENIX, s.r.o.",http://www.posuvnebranyfenix.sk/,Posuvnebranyfenix,"Dobrý deň. Páči sa mi, že v Posuvnebranyfenix sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 907 828 548,Podhorie,Kovovýroba
353,HEINEKEN Slovensko,http://www.heinekenslovensko.sk/,Heinekenslovensko,"Dobrý deň. Páči sa mi, že v Heinekenslovensko sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 35/765 41 11,Hurbanovo,Pivovar
354,AAA Geodet - Bédi,http://aaageodet.sk/,Aaageodet,"Dobrý deň. Páči sa mi, že v Aaageodet sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 35/640 08 21,Štúrovo,Geodet
355,HRMO RÓBERT Ing. - AUTORIZOVANÝ GEODET,,HRMO RÓBERT Ing.,"Dobrý deň. Páči sa mi, že v HRMO RÓBERT Ing. sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 36/751 24 12,Štúrovo,Geodet
356,Geodetická Kancelária - Silvia Hrmová,,Geodetická Kancelária,"Dobrý deň. Páči sa mi, že v Geodetická Kancelária sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 36/751 24 12,Štúrovo,Geodet
357,Ing. István Gyöpös - GEOpos,,Ing. István Gyöpös,"Dobrý deň. Páči sa mi, že v Ing. István Gyöpös sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 902 257 149,Bátorove Kosihy,Geodet
358,Eliner s.r.o,,Eliner,"Dobrý deň. Páči sa mi, že v Eliner sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 911 555 376,Štúrovo,Stavebný ekonóm
359,GEODET - ROSKO RÓBERT,,GEODET,"Dobrý deň. Páči sa mi, že v GEODET sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 626 897,Nové Zámky,Zememerač
360,GEODET,,GEODET,"Dobrý deň. Páči sa mi, že v GEODET sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 915 816 003,Slovenský Grob,Geodet
361,GEODET-KA s. r. o.,http://geodetka.sk/,Geodetka,"Dobrý deň. Páči sa mi, že v Geodetka sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 353 627,"Okoličné, Liptovský Mikuláš",Geodet
362,Geo-group,http://www.geo-group.sk/,Geo Group,"Dobrý deň. Páči sa mi, že v Geo Group sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 902 256 967,Nové Zámky,Geodet
363,Geodetická kancelária MMGEO plus s.r.o. - Mihály a syn,http://topcon.sk/,Topcon,"Dobrý deň. Páči sa mi, že v Topcon sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 792 871,Komárno,Zememerač
364,Uhorščák Milan,,Uhorščák Milan,"Dobrý deň. Páči sa mi, že v Uhorščák Milan sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 910 969 339,Pribeta,Geodet
365,Geodet Partizánske Geodex s.r.o.,http://www.geodetpartizanske.sk/,Geodetpartizanske,"Dobrý deň. Páči sa mi, že v Geodetpartizanske sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 918 616 624,Malé Uherce,Geodet
366,Geodetická Kancelária - Ing. Jozef Ürge,,Geodetická Kancelária,"Dobrý deň. Páči sa mi, že v Geodetická Kancelária sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 324 591,Nové Zámky,Geodet
367,Ing. Martin Riška - GEODET,https://www.mrgeodet.eu/,Mrgeodet,"Dobrý deň. Páči sa mi, že v Mrgeodet sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 805 083,Svätý Kríž,Geodet
368,Ing. Zoltán Gasparik G-geo,http://www.g-geo.sk/,G Geo,"Dobrý deň. Páči sa mi, že v G Geo sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 907 865 038,Želiezovce,Geodet
369,GEODET Ing. Ladislav Garay,,GEODET Ing. Ladislav Garay,"Dobrý deň. Páči sa mi, že v GEODET Ing. Ladislav Garay sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 269 605,Dunajská Streda,Zememerač
370,Schváb Sabína - Geodetická kancelária,,Schváb Sabína,"Dobrý deň. Páči sa mi, že v Schváb Sabína sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 908 735 914,Nové Zámky,Geodet
371,Horváth Vincent geodet,,Horváth Vincent geodet,"Dobrý deň. Páči sa mi, že v Horváth Vincent geodet sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 711 419,Šaľa,Geodet
372,BUGÁR MAREK - geodet Komárno - GEODETA s.r.o.,http://www.geodetkomarno.sk/,Geodetkomarno,"Dobrý deň. Páči sa mi, že v Geodetkomarno sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 907 299 279,Komárno,Geodet
373,Ing. Peter Moravčík- autorizovaný geodet a kartograf,,Ing. Peter Moravčík- autorizovaný geodet a kartograf,"Dobrý deň. Páči sa mi, že v Ing. Peter Moravčík- autorizovaný geodet a kartograf sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 844 848,Kmeťovo,Geodet
374,Pákozdi & Fülöpp geodézia - geodet Komárno,http://www.geodeziakomarno.sk/,Geodeziakomarno,"Dobrý deň. Páči sa mi, že v Geodeziakomarno sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 35/770 43 99,Komárno,Zememerač
375,GEODÉZIA LEVICE s.r.o.,http://www.geodezia-levice.sk/,Geodezia Levice,"Dobrý deň. Páči sa mi, že v Geodezia Levice sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 910 908 567,Levice,Geodet
376,Geodézia Žilina As,http://www.geodezia.sk/,Geodezia,"Dobrý deň. Páči sa mi, že v Geodezia sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 46/542 15 62,Prievidza-Staré Mesto,Geodet
377,"GEODÉZIA Košice, s.r.o.",https://geodeziakosice.sk/,Geodeziakosice,"Dobrý deň. Páči sa mi, že v Geodeziakosice sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 340 922,Košice,Zememerač
378,Geodetické služby a geodézia - GEPRA Košice,https://www.gepra.sk/,Gepra,"Dobrý deň. Páči sa mi, že v Gepra sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,,Malá Ida,Geodet
379,Attila Vörös - Vatti GEO,https://vattigeo.sk/sk,Vattigeo,"Dobrý deň. Páči sa mi, že v Vattigeo sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 779 657,Komárno,Zememerač
380,Geodetická Kancelária Mhl,,Geodetická Kancelária Mhl,"Dobrý deň. Páči sa mi, že v Geodetická Kancelária Mhl sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 35/770 19 45,Komárno,Geodet
381,Úrad geodézie kartografie a katastra SR,http://www.gku.sk/,Gku,"Dobrý deň. Páči sa mi, že v Gku sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 2/208 160 02,Ružinov,Vládny úrad
382,GEOFYZIKÁLNE LABORATÓRIUM SAV,,GEOFYZIKÁLNE LABORATÓRIUM SAV,"Dobrý deň. Páči sa mi, že v GEOFYZIKÁLNE LABORATÓRIUM SAV sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 35/760 22 11,Hurbanovo,Geodet
383,geodet - zameranie pozemku - geometrický plán- super cena - geodeti.top,https://www.geodeti.top/geodet-bratislava/,Geodeti,"Dobrý deň. Páči sa mi, že v Geodeti sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 948 730 267,Bratislava,Geodet
384,Inžinierska geodézia - Ing. Vincent Dulina CZIPO,http://www.czipo.sk/,Czipo,"Dobrý deň. Páči sa mi, že v Czipo sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 568 893,Košice,Geodet
385,najgeodet,https://www.najgeodet.sk/kontakt/,Najgeodet,"Dobrý deň. Páči sa mi, že v Najgeodet sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 948 916 888,Juh,Geodet
386,"Geo Advice, s.r.o.",https://www.geoadvice.sk/,Geoadvice,"Dobrý deň. Páči sa mi, že v Geoadvice sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 917 212 934,Šaľa,Geodet
387,GeoID s.r.o.,http://www.geoid.sk/,Geoid,"Dobrý deň. Páči sa mi, že v Geoid sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 782 093,Považská Bystrica,Geodet
388,"GEOTOP Košice, s.r.o.",http://www.geotopke.sk/,Geotopke,"Dobrý deň. Páči sa mi, že v Geotopke sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 759 716,Košice,Geodet
389,"Geodézia Záhorie, s.r.o. - Ing. Mgr. Peter Gulíšek",https://gz.sk/,Gz,"Dobrý deň. Páči sa mi, že v Gz sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 534 826,Skalica,Geodet
390,iGEO s.r.o.,http://igeo.sk/,Igeo,"Dobrý deň. Páči sa mi, že v Igeo sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 838 507,Ružomberok,Geodet
391,Geodetické práce Ing. Martin Ondriaš,,Geodetické práce Ing. Martin Ondriaš,"Dobrý deň. Páči sa mi, že v Geodetické práce Ing. Martin Ondriaš sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 276 508,Zlaté Moravce,Geodet
392,Geodat Real s.r.o.,http://geodat.sk/,Geodat,"Dobrý deň. Páči sa mi, že v Geodat sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 611 872,Stará Ľubovňa,Geodet
393,Geodetické Služby S. r. O.,http://www.geodetsl.sk/,Geodetsl,"Dobrý deň. Páči sa mi, že v Geodetsl sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 282 519,Žiar nad Hronom,Geodet
394,Predný Mladen Ing.,,Predný Mladen Ing.,"Dobrý deň. Páči sa mi, že v Predný Mladen Ing. sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 650 083,Nové Zámky,Geodet
395,ArchiGEO s.r.o.,http://www.archigeo.sk/,Archigeo,"Dobrý deň. Páči sa mi, že v Archigeo sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 915 181 858,Košice,Geodet
396,Bc. Igor Miškuf - IMGEOS,http://www.imgeos.sk/,Imgeos,"Dobrý deň. Páči sa mi, že v Imgeos sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 907 544 267,Prešov,Geodet
397,iSIETE s.r.o.,https://isiete.sk/,Isiete,"Dobrý deň. Páči sa mi, že v Isiete sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,,Sládkovičovo,Geodet
398,"GEOS - geodetické služby, s.r.o",http://www.geos-sala.sk/,Geos Sala,"Dobrý deň. Páči sa mi, že v Geos Sala sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 907 067 867,Šaľa,Geodet
399,Geodetická Kancelária - Ing. Ľubomír Šagát,http://www.geanitra.sk/kontakt/,Geanitra,"Dobrý deň. Páči sa mi, že v Geanitra sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 37/651 74 15,Nitra-Staré Mesto,Geodet
