id,original_title,website,final_company_name,ai_first_sentence,email,phone,city,category
380,Geodetická Kancelária Mhl,,Geodetická Kancelária Mhl,"Dobrý deň. Páči sa mi, že v Geodetická Kancelária Mhl pôsobíte v sektore Geodet.",,+421 35/770 19 45,Komárno,Geodet
381,Úrad geodézie kartografie a katastra SR,http://www.gku.sk/,Gku,"Dobrý deň. Páči sa mi, že v Gku poskytujete otvorené dáta.",,+421 2/208 160 02,Ružinov,Vládny úrad
382,GEOFYZIKÁLNE LABORATÓRIUM SAV,,GEOFYZIKÁLNE LABORATÓRIUM SAV,"Dobrý deň. Páči sa mi, že v GEOFYZIKÁLNE LABORATÓRIUM SAV pôsobíte v sektore Geodet.",,+421 35/760 22 11,Hurbanovo,Geodet
383,geodet - zameranie pozemku - geometrický plán- super cena - geodeti.top,https://www.geodeti.top/geodet-bratislava/,Geodeti,"Dobrý deň. Páči sa mi, že v Geodeti pôsobíte v sektore Geodet.",,+421 948 730 267,Bratislava,Geodet
384,Inžinierska geodézia - Ing. Vincent Dulina CZIPO,http://www.czipo.sk/,Czipo,"Dobrý deň. Páči sa mi, že v Czipo ponúkate široké spektrum geodetických služieb.",,+421 903 568 893,Košice,Geodet
385,najgeodet,https://www.najgeodet.sk/kontakt/,Najgeodet,"Dobrý deň. Páči sa mi, že v Najgeodet sa špecializujete na poskytovanie širokého spektra geodetických služieb.",,+421 948 916 888,Juh,Geodet
386,"Geo Advice, s.r.o.",https://www.geoadvice.sk/,Geoadvice,"Dobrý deň. Páči sa mi, že v Geoadvice poskytujete kompletné geodetické služby a inžiniersku geodéziu.",,+421 917 212 934,Šaľa,Geodet
387,GeoID s.r.o.,http://www.geoid.sk/,Geoid,"Dobrý deň. Páči sa mi, že v Geoid sa zameriavate sa na poskytovanie komplexného servisu v oblasti inžinierskej.",,+421 903 782 093,Považská Bystrica,Geodet
388,"GEOTOP Košice, s.r.o.",http://www.geotopke.sk/,Geotopke,"Dobrý deň. Páči sa mi, že v Geotopke sa špecializujete na poskytovanie kvalitných geodetických služieb pre verejný a.",,+421 905 759 716,Košice,Geodet
389,"Geodézia Záhorie, s.r.o. - Ing. Mgr. Peter Gulíšek",https://gz.sk/,Gz,"Dobrý deň. Páči sa mi, že v Gz pôsobíte v sektore Geodet.",,+421 905 534 826,Skalica,Geodet
390,iGEO s.r.o.,http://igeo.sk/,Igeo,"Dobrý deň. Páči sa mi, že v Igeo sa zameriavate sa na poskytovanie geodetických prác na celom území.",,+421 905 838 507,Ružomberok,Geodet
391,Geodetické práce Ing. Martin Ondriaš,,Geodetické práce Ing. Martin Ondriaš,"Dobrý deň. Páči sa mi, že v Geodetické práce Ing. Martin Ondriaš pôsobíte v sektore Geodet.",,+421 905 276 508,Zlaté Moravce,Geodet
392,Geodat Real s.r.o.,http://geodat.sk/,Geodat,"Dobrý deň. Páči sa mi, že v Geodat zabezpečujete komplexné služby pre investorov.",,+421 903 611 872,Stará Ľubovňa,Geodet
393,Geodetické Služby S. r. O.,http://www.geodetsl.sk/,Geodetsl,"Dobrý deň. Páči sa mi, že v Geodetsl sa zameriavate na presné a efektívne zmeranie pozemkov.",,+421 905 282 519,Žiar nad Hronom,Geodet
394,Predný Mladen Ing.,,Predný Mladen Ing.,"Dobrý deň. Páči sa mi, že v Predný Mladen Ing. pôsobíte v sektore Geodet.",,+421 905 650 083,Nové Zámky,Geodet
395,ArchiGEO s.r.o.,http://www.archigeo.sk/,Archigeo,"Dobrý deň. Páči sa mi, že v Archigeo sa zameriavate na poskytovanie inovatívnych riešení v oblasti architektúry a.",,+421 915 181 858,Košice,Geodet
396,Bc. Igor Miškuf - IMGEOS,http://www.imgeos.sk/,Imgeos,"Dobrý deň. Páči sa mi, že v Imgeos sa zameriavate na poskytovanie komplexných geodetických a kartografických služieb.",,+421 907 544 267,Prešov,Geodet
397,iSIETE s.r.o.,https://isiete.sk/,Isiete,"Dobrý deň. Páči sa mi, že v Isiete sa zaoberáte poskytovaním geodetických služieb a trasovaním inžinierskych sietí.",,,Sládkovičovo,Geodet
398,"GEOS - geodetické služby, s.r.o",http://www.geos-sala.sk/,Geos Sala,"Dobrý deň. Páči sa mi, že v Geos Sala sa zaoberáte katastrálnymi a inžinierskymi geodéziami.",,+421 907 067 867,Šaľa,Geodet
399,Geodetická Kancelária - Ing. Ľubomír Šagát,http://www.geanitra.sk/kontakt/,Geanitra,"Dobrý deň. Páči sa mi, že v Geanitra pôsobíte v sektore Geodet.",,+421 37/651 74 15,Nitra-Staré Mesto,Geodet
400,Geodetická kancelária URBAN - LAUKO spol. s r.o.,http://www.gkul.sk/,Gkul,"Dobrý deň. Páči sa mi, že v Gkul sa špecializujete na zameranie a vyhotovovanie geometrických plánov.",,+421 36/631 90 36,Levice,Geodet
401,"GEOS Košice, s.r.o.",https://www.geos-kosice.sk/,Geos Kosice,"Dobrý deň. Páči sa mi, že v Geos Kosice sa zameriavate na poskytovanie kvalitných a presných geodetických prác pre.",,+421 903 318 393,Košice,Geodet
402,Atelier - Projekty a statika stavieb Ing. Miroslav Varga,https://projektystatika.sk/,Projektystatika,"Dobrý deň. Páči sa mi, že v Projektystatika sa špecializujete na projektovanie a statiku nosných konštrukcií pozemných stavieb.",,+421 910 665 777,Karlova Ves,Stavebný inžinier
403,Statika stavieb Bratislava,https://www.statikastavieb.com/,Statikastavieb,"Dobrý deň. Páči sa mi, že v Statikastavieb sa špecializujete na poskytovanie komplexných služieb v oblasti statiky a.",,+421 2/396 446 29,Dúbravka,Stavebný inžinier
404,"Erby - Statika Stavieb, S.r.o.",http://www.statikastavieb.sk/,Statikastavieb,"Dobrý deň. Páči sa mi, že v Statikastavieb pôsobíte v sektore Dodávateľ.",,+421 55/625 75 59,Košice,Dodávateľ
405,Projekt a statika stavieb,http://www.projekt-statika.sk/,Projekt Statika,"Dobrý deň. Páči sa mi, že v Projekt Statika sa špecializujete na rodinné domy.",,+421 905 796 895,Liptovský Mikuláš,Projektantské služby
406,Procing s.r.o. - statika stavieb,https://www.procing.sk/,Procing,"Dobrý deň. Páči sa mi, že v Procing poskytujete kvalitné služby s dôrazom na bezpečnosť a efektívnosť.",,+421 918 598 853,Košice,Konštrukčný inžinier
407,Statika stavieb: Ing. Ján Hazucha,,Statika stavieb: Ing. Ján Hazucha,"Dobrý deň. Páči sa mi, že v Statika stavieb: Ing. Ján Hazucha pôsobíte v sektore Stavebný inžinier.",,+421 45/533 59 82,Zvolen,Stavebný inžinier
408,STECHO constructions s.r.o.,https://stecho.sk/,Stecho,"Dobrý deň. Páči sa mi, že v Stecho pôsobíte v sektore Projektantské služby.",,+421 910 550 737,Trnava,Projektantské služby
409,STATIKA STAVIEB - Ing. Jozef Zemanovič,,STATIKA STAVIEB,"Dobrý deň. Páči sa mi, že v STATIKA STAVIEB pôsobíte v sektore oblasti služieb.",,+421 918 534 271,Obyce,
410,BOČEK & partners Bratislava # statika stavieb,http://www.bocek.sk/,Bocek,"Dobrý deň. Páči sa mi, že v Bocek sa špecializujete na profesionálne služby v oblasti navrhovania nosných konštrukcií.",,,,Stavebný inžinier
411,Statika stavieb Ing. Ľubomír Vorčák,http://statika-stavieb-vorcak.sk/,Statika Stavieb Vorcak,"Dobrý deň. Páči sa mi, že v Statika Stavieb Vorcak sa špecializujete na inžinierske statiky a návrh konštrukcií.",,+421 910 984 650,Ťapešovo,Stavebný inžinier
412,SC STATIK NR s.r.o.,https://www.scstatiknr.sk/,Scstatiknr,"Dobrý deň. Páči sa mi, že v Scstatiknr poskytujete komplexné služby v oblasti realizácie a statiky stavieb.",,+421 903 260 478,Nitra,Stavebná firma
413,statpro statika stavieb,http://statpro.sk/kontakt/,Statpro,"Dobrý deň. Páči sa mi, že v Statpro sa špecializujete na statiku stavieb a ponúka široké spektrum inžinierskych.",,+421 908 415 773,Galanta,
414,Ing. Viktor Rajcsányi - autorizovaný stavebný inžinier - statika stavieb,,Ing. Viktor Rajcsányi,"Dobrý deň. Páči sa mi, že v Ing. Viktor Rajcsányi pôsobíte v sektore Stavebný inžinier.",,+421 903 213 942,Petržalka,Stavebný inžinier
415,Projekting,http://www.projektingkn.sk/,Projektingkn,"Dobrý deň. Páči sa mi, že v Projektingkn sa špecializujete na projektovanie a statiku pozemných stavieb.",,+421 35/772 10 31,Komárno,
416,SKAIKON s.r.o.,https://www.skaikon.sk/,Skaikon,"Dobrý deň. Páči sa mi, že v Skaikon sa špecializujete na statiku pozemných a inžinierskych stavieb s dlhoročnou.",,+421 918 186 492,Bratislava,Stavebný inžinier
417,Statika stavby Galanta. Projekčná činnosť. Nosné konštrukcie.BCKS Inžinieri s.r.o.,,Statika stavby Galanta. Projekčná činnosť. Nosné konštrukcie.BCKS Inžinieri,"Dobrý deň. Páči sa mi, že v Statika stavby Galanta. Projekčná činnosť. Nosné konštrukcie.BCKS Inžinieri pôsobíte v sektore Projektantské služby.",,+421 907 554 589,Galanta,Projektantské služby
418,"Stading, spol. s.r.o.",http://www.stading.sk/,Stading,"Dobrý deň. Páči sa mi, že v Stading sa špecializujete predovšetkým na výrobné dokumentácie oceľových konštrukcií a statické.",,+421 2/446 313 91,Bratislava,Stavebný inžinier
419,STATIKA STAVIEB s.r.o.,,STATIKA STAVIEB,"Dobrý deň. Páči sa mi, že v STATIKA STAVIEB pôsobíte v sektore Architekt.",,+421 48/611 22 92,Brezno,Architekt
420,Projekty Statika,https://www.projektystatika.sk/,Projektystatika,"Dobrý deň. Páči sa mi, že v Projektystatika sa špecializujete na projektovanie pozemných stavieb a statické posudky.",,+421 910 665 777,Bratislava,
421,GANAJ statika,http://ganajstatika.sk/index.html,Ganajstatika,"Dobrý deň. Páči sa mi, že v Ganajstatika sa špecializujete na projektovanie inžinierskych stavieb.",,+421 905 284 351,IV,Technik
422,statika,http://www.statika.sk/,Statika,"Dobrý deň. Páči sa mi, že v Statika sa špecializujete na projektovanie statiky nosných konštrukcií pre pozemné stavebné.",,+421 905 317 151,Bratislava,Stavebný inžinier
423,ConVesting,http://statik-zilina.sk/,Statik Zilina,"Dobrý deň. Páči sa mi, že v Statik Zilina sa špecializujete na komplexný návrh projektov pozemných stavieb a nosných.",,+421 907 077 023,Žilina,Projektantské služby
424,"Statika Páleník, s.r.o.",,"Statika Páleník,","Dobrý deň. Páči sa mi, že v Statika Páleník, pôsobíte v sektore Firemná kancelária.",,+421 902 834 843,Prievidza,Firemná kancelária
425,Ing. Jozef Hviezdarek,,Ing. Jozef Hviezdarek,"Dobrý deň. Páči sa mi, že v Ing. Jozef Hviezdarek pôsobíte v sektore Technik.",,+421 908 422 340,Hlohovec,Technik
426,Statický posudok,http://www.statickyposudok.sk/,Statickyposudok,"Dobrý deň. Páči sa mi, že v Statickyposudok sa zameriavate na vypracovanie odborných statických posudkov pre úpravy a.",,+421 904 836 686,Bratislava,Stavebný inžinier
427,"FK-Project, s.r.o.",https://www.fk-project.sk/,Fk Project,"Dobrý deň. Páči sa mi, že v Fk Project sa špecializujete na statiku stavieb a vypracovanie realizačných výkresov na.",,+421 918 740 813,Žiar nad Hronom,Stavebný inžinier
428,Oh - Statik S.r.o. - Ing. Stanislav Oboňa,http://www.ohstatik.sk/,Ohstatik,"Dobrý deň. Páči sa mi, že v Ohstatik poskytujete vo viacerých oblastiach.",,+421 46/543 12 92,"Priemyselný obvod, Prievidza",Stavebná firma
429,STATIKA s.r.o.,https://finstat.sk/46235272,Finstat,"Dobrý deň. Páči sa mi, že v Finstat pôsobíte v sektore Projektantské služby.",,+421 905 364 492,Trnava,Projektantské služby
430,AZ statik s.r.o.,,AZ statik,"Dobrý deň. Páči sa mi, že v AZ statik pôsobíte v sektore Stavebný inžinier.",,+421 908 765 367,Levice,Stavebný inžinier
431,Ing. Tibor Šimšik,https://www.azet.sk/firma/595730/ing-tibor-simsik-stavebny-inzinier/,Ing. Tibor Šimšik,"Dobrý deň. Páči sa mi, že v Ing. Tibor Šimšik sa zameriavate na vysokú kvalitu a odbornosť v realizovaných projektoch.",,+421 911 100 511,Štúrovo,Stavebný inžinier
432,Ateliersmidt,http://www.ateliersmidt.com/hu/nv.html,Ateliersmidt,"Dobrý deň. Páči sa mi, že v Ateliersmidt sa zameriavate na vytváranie jedinečných architektonických a interiérových návrhov.",,+421 907 124 168,Svodín,Architekt
433,"STATIK - PD, inžiniersko - projekčná kancelária",http://statik-pd.sk/,Statik Pd,"Dobrý deň. Páči sa mi, že v Statik Pd sa špecializujete na kompletnú inžiniersko-projekčnú činnosť pri navrhovaní a posudzovaní.",,+421 918 476 378,Prievidza,Inžinierske poradenstvo
434,STATIK.SK spol. s r. o.,http://www.statik.sk/,Statik,"Dobrý deň. Páči sa mi, že v Statik sa špecializujete na statiku nosných konštrukcií pozemných stavieb a vyhotovovanie.",,+421 905 831 290,Ivanka pri Dunaji,Stavebný inžinier
435,statiCK - Ing. CYRIL KLIMA,http://www.statick.eu.sk/,Eu,"Dobrý deň. Páči sa mi, že v Eu sa zameriavate na poskytovanie kvalitných a individuálne prispôsobených služieb pre.",,+421 948 238 806,"Košúty, Martin",Architekt
436,JD–Statik,https://www.jdstatik.sk/,Jdstatik,"Dobrý deň. Páči sa mi, že v Jdstatik poskytujete komplexné služby v oblasti inžinierskeho staviteľstva.",,+421 915 517 497,Žiar nad Hronom,Projektantské služby
437,"PROJEKTSTAV - NZ, s.r.o. , Ing.Vladimír Štvrtecký",,PROJEKTSTAV,"Dobrý deň. Páči sa mi, že v PROJEKTSTAV pôsobíte v sektore Projektantské služby.",,+421 905 813 441,Nové Zámky,Projektantské služby
438,Statik - Ing. Marek Bolcarovič,,Statik,"Dobrý deň. Páči sa mi, že v Statik pôsobíte v sektore Projektantské služby.",,+421 904 691 030,Pernek,Projektantské služby
439,Ing. Andrej Začka - autorizovaný stavebný inžinier (statik),,Ing. Andrej Začka,"Dobrý deň. Páči sa mi, že v Ing. Andrej Začka pôsobíte v sektore Stavebný inžinier.",,+421 918 948 718,Levice,Stavebný inžinier
440,"GF-STATIK, s.r.o.",http://gfstatik.com/,Gfstatik,"Dobrý deň. Páči sa mi, že v Gfstatik sa špecializujete na poskytovanie profesionálnych statických výpočtov a projektov pre.",,+421 904 202 227,Žilina,Stavby rodinných domov
441,Ing. J. Štubňová,,Ing. J. Štubňová,"Dobrý deň. Páči sa mi, že v Ing. J. Štubňová pôsobíte v sektore oblasti služieb.",,+421 918 648 218,"Chrenová, Nitra",
442,Prolog mkm s.r.o.,http://www.prologmkm.sk/,Prologmkm,"Dobrý deň. Páči sa mi, že v Prologmkm sa špecializujete sa na stavebnú činnosť.",,+421 35/770 14 92,Komárno,Firemná kancelária
443,Odvetrané fasády FORMONT,https://formont.sk/,Formont,"Dobrý deň. Páči sa mi, že v Formont pôsobíte v sektore Stavebniny.",,+421 903 424 371,Bučany,Stavebniny
444,Odvetrané fasády Fundermax,https://odvetranafasada.info/,Odvetranafasada,"Dobrý deň. Páči sa mi, že v Odvetranafasada sa zameriavate na profesionálny prístup a kompletné služby od návrhu.",,,Banská Bystrica,Stavebné služby
445,Odvetrana s.r.o. - odvetrane fasady,http://www.odvetrana.sk/,Odvetrana,"Dobrý deň. Páči sa mi, že v Odvetrana sa zaoberáte dodávkou a montážou odvetraných fasád pre široké spektrum.",,+421 905 868 110,Pata,Stavebná firma
446,QBOND s.r.o - Odvetrané fasády,http://www.qbond.sk/,Qbond,"Dobrý deň. Páči sa mi, že v Qbond sa špecializujete na komplexné riešenia odvetraných fasád.",,+421 918 461 504,Madunice,Stavebná firma
447,Fixont - odvetrané fasády,http://www.fixont.sk/,Fixont,"Dobrý deň. Páči sa mi, že v Fixont sa špecializujete na výrobu a realizáciu odvetraných fasád na mieru.",,+421 944 755 433,Bratislava,Stavebná spoločnosť
448,"ProDevelop s.r.o - Fasády, rekonštrukcie a hrubé stavby",https://prodevelop.sk/,Prodevelop,"Dobrý deň. Páči sa mi, že v Prodevelop realizujete stavebné práce a rekonštrukcie.",,+421 947 902 635,Dunajská Streda,Stavebná firma
449,CM-STAV-MONT s.r.o. - Stavebná firma,http://www.cmstavmont.sk/,Cmstavmont,"Dobrý deň. Páči sa mi, že v Cmstavmont sa špecializujete na komplexné realizácie projektov od plánovania až po.",,+421 907 623 248,Dolné Saliby,Stavebná firma
450,ProFabrik,http://www.profabrik.sk/,Profabrik,"Dobrý deň. Páči sa mi, že v Profabrik pôsobíte v sektore Výškové práce.",,+421 949 247 781,Trnava,Výškové práce
451,Ing. Tibor Šimšík - Projektant - Architekt,,Ing. Tibor Šimšík,"Dobrý deň. Páči sa mi, že v Ing. Tibor Šimšík pôsobíte v sektore Architekt.",,+421 903 614 448,Štúrovo,Architekt
452,HV 21 s.r.o.,http://www.csakvarigarden.sk/,Csakvarigarden,"Dobrý deň. Páči sa mi, že v Csakvarigarden pôsobíte v sektore Záhradník.",,+421 905 962 608,Mužla,Záhradník
453,ART štúdio,,ART štúdio,"Dobrý deň. Páči sa mi, že v ART štúdio pôsobíte v sektore Architekt.",,+421 915 434 834,Želiezovce,Architekt
454,Architekt Košnar,https://archiko.sk/,Archiko,"Dobrý deň. Páči sa mi, že v Archiko sa zameriavate na vypracovanie kvalitných projektov.",,+421 903 134 657,"Dolná kapsa, Nové Zámky",Architekt
455,MONY s.r.o.,,MONY,"Dobrý deň. Páči sa mi, že v MONY pôsobíte v sektore Záhradný architekt.",,+421 36/779 50 16,Pohronský Ruskov,Záhradný architekt
456,"KTNI - Szetei, spol. s r.o.",http://www.szetei.sk/,Szetei,"Dobrý deň. Páči sa mi, že v Szetei sa zaoberáte komplexným projektovaním interiérov a exteriérov s bohatými skúsenosťami.",,+421 903 406 244,Branovo,Architekt
457,ATELIÉR NA BAŠTE s.r.o.,http://www.ateliernabaste.sk/,Ateliernabaste,"Dobrý deň. Páči sa mi, že v Ateliernabaste realizujete ucelené územné projekty.",,+421 35/640 13 72,Nové Zámky,Architekt
458,APK Košnar a Cápa s.r.o.,https://www.finstat.sk/44845588,Finstat,"Dobrý deň. Páči sa mi, že v Finstat sa špecializujete na architektonické činnosti a projektovanie.",,+421 35/640 00 35,Nové Zámky,Architekt
459,architekt MS s.r.o.,,architekt MS,"Dobrý deň. Páči sa mi, že v architekt MS pôsobíte v sektore Architekt.",,+421 905 359 521,Komárno,Architekt
460,Concept Slovakia S.r.o.,,Concept Slovakia,"Dobrý deň. Páči sa mi, že v Concept Slovakia pôsobíte v sektore Architekt.",,+421 35/770 24 41,Komárno,Architekt
461,Jozef Matyo - PEKNÉ ZÁHRADY,,Jozef Matyo,"Dobrý deň. Páči sa mi, že v Jozef Matyo pôsobíte v sektore Záhradný architekt.",,+421 949 725 202,Farná,Záhradný architekt
462,"greenville, s.r.o.",http://www.greenville.sk/,Greenville,"Dobrý deň. Páči sa mi, že v Greenville sa špecializujete na vypracovanie projektových dokumentácií všetkých typov pozemných stavieb.",,+421 908 880 446,Nové Zámky,Architekt
463,"Architekt, Ing. Matthias Arnould, PhD.",https://matthiasarnould.sk/,Matthiasarnould,"Dobrý deň. Páči sa mi, že v Matthiasarnould sa zameriavate na vytváranie jednoduchých.",,+421 908 469 008,Piešťany,Architekt
464,"FKF design, spol. s r.o.",http://www.fkfdesign.sk/,Fkfdesign,"Dobrý deň. Páči sa mi, že v Fkfdesign sa špecializujete na komplexný prístup k architektúre a staviteľstvu.",,+421 903 613 874,Komárno-Nová Stráž,Architekt
465,architekt - Ing. arch. Miroslav Kupčík,,architekt,"Dobrý deň. Páči sa mi, že v architekt pôsobíte v sektore Architekt.",,+421 948 510 670,Nové Zámky,Architekt
466,Architektonický Ateliér - Kapusta Jozef Ing. arch.,,Architektonický Ateliér,"Dobrý deň. Páči sa mi, že v Architektonický Ateliér pôsobíte v sektore Architekt.",,+421 35/640 01 35,Nové Zámky,Architekt
467,Zateplenie fasády - Michal Letko,,Zateplenie fasády,"Dobrý deň. Páči sa mi, že v Zateplenie fasády pôsobíte v sektore Stavebné služby.",,+421 949 074 832,Lučenec,Stavebné služby
468,"AT STAVBY, s.r.o.",http://www.atstavby.sk/,Atstavby,"Dobrý deň. Páči sa mi, že v Atstavby sa špecializujete na zatepľovanie budov.",,+421 903 175 242,Nové Zámky,Dodávateľ izolácie
469,ZAJÍČEK - MH STAV s. r. o.,http://www.rekonstrukcie-zajicek.sk/,Rekonstrukcie Zajicek,"Dobrý deň. Páči sa mi, že v Rekonstrukcie Zajicek sa špecializujete na komplexné stavebné práce.",,+421 904 678 206,Šurany,Dodávateľ
